NOC ,NVDA,LMT ,DXC ,RTN ,STZ ,CTAS ,MSCI ,HRS ,HII,UNH,GD,AVGO,FISV,BA,ADBE,SPGI,GPN,ALGN,EA,CME ,ETFC,PGR ,NFLX ,NDAQ ,AMZN,TTWO ,FB ,IDXX ,TSS UN,WM UN,MA UN,AOS,ITW,MAR,MMC,CBOE,HUM,SYK,ANTM ,TDG,LRCX ,RSG ,MSFT ,V ,BSX ,BDX ,DPS ,LUV,ATVI
80.781,13.806,97.85,11.556,62.455,50.753,45.14,33.05,46.436,56.962,63.048,75.093,35.955,22.765,90.171,48.39,53.907,23.861,39.2,24.32,60.783,13.42,23.147,36.751,31.621,307.55,15.88,25.91,46.945,24.503,36.79,56.829,17.629,65.016,39.157,37.761,43.922,82.55,63.083,78.964,104.519,47.913,31.209,31.564,44.167,9.61,94.142,42.039,12.956,14.434
81.002,13.778,99.45,11.52,62.967,50.695,45.027,33.156,46.517,57.606,62.696,75.966,35.087,22.81,93.525,48.12,55.184,23.846,38.7,24.19,60.61,13.51,22.978,36.854,31.474,306.57,15.92,26.28,48.04,24.58,36.79,56.545,17.538,65.179,39.017,37.688,44.256,82.135,63.822,79.223,103.513,47.134,31.254,32.006,44.058,9.57,94.29,42.075,12.976,14.55
80.038,13.854,97.911,11.312,62.536,50.831,44.256,32.926,46.472,56.801,62.038,75.466,35.881,22.758,92.26,47.49,54.02,23.757,38.19,24.19,59.958,13.21,22.898,37.211,31.142,306.87,15.91,26.32,47.78,24.37,36.606,55.968,17.561,64.645,38.932,37.742,44.656,82.193,64.243,78.917,102.17,47.039,31.103,32.095,43.857,9.47,94.041,41.906,12.899,14.521
80.396,13.778,99.197,11.29,62.446,50.297,44.406,32.983,46.499,57.255,61.407,75.393,35.927,22.74,92.755,48.04,54.039,23.821,38.92,23.81,59.753,13.34,22.933,38.274,31.041,308.69,16.31,26.65,48.025,24.322,36.623,56.306,17.748,64.763,38.791,37.579,45.195,82.453,64.897,78.067,102.163,47.467,31.094,31.626,43.917,9.54,94.096,42.252,13.139,14.684
80.873,13.722,100.337,11.338,62.661,50.346,44.848,33.184,47.055,58.666,65.413,76.111,34.709,22.903,95.269,48.19,54.386,23.99,39.65,24.16,60.044,13.45,23.147,38.059,31.474,304.11,16.43,26.18,47.8,24.484,37.008,56.645,17.898,65.767,39.42,37.924,45.66,85.262,65.487,79.916,101.869,47.41,31.369,31.361,44.234,9.6,95.037,42.438,13.264,14.983
81.093,13.429,100.476,11.459,62.751,50.472,44.736,33.404,47.279,59.423,66.247,76.73,34.939,22.945,94.676,48.07,54.893,24.02,42.95,24.27,58.747,13.49,23.441,37.797,31.243,305.23,16.68,25.88,48.01,24.341,37.069,56.304,18.391,66.301,39.054,37.897,45.242,85.976,66.31,80.258,101.627,48.065,31.245,27.786,43.982,9.67,95.647,42.774,13.293,14.934
81.167,13.42,100.563,11.498,62.365,50.627,44.98,33.825,47.243,59.555,66.924,76.575,34.884,23.038,94.588,48.28,55.371,24.343,44,24.01,57.938,13.58,23.513,37.423,31.124,303.48,16.56,26.05,48.71,24.503,37.043,57.184,18.286,66.644,38.913,37.978,46.004,86.855,66.385,80.443,102.801,47.448,31.094,28.325,44.283,10.02,96.44,42.358,13.351,14.569
81.461,13.401,102.536,11.478,62.67,49.967,44.98,33.71,47.028,59.867,67.397,76.393,34.718,22.97,95.411,48.07,54.301,24.552,44,23.83,57.907,13.61,23.254,35.751,31.197,301.06,16.48,26.13,48.185,24.847,37.104,56.747,18.331,64.772,38.425,37.833,45.548,87.434,66.469,80.915,103.484,47.552,30.979,28.157,43.671,9.7,96.265,42.234,13.37,14.636
82.874,13.401,103.58,11.493,62.706,49.385,44.717,33.548,47.369,59.943,67.248,77.557,34.053,23.003,94.667,47.8,55.822,24.318,43.43,25.41,57.867,13.62,23.04,34.471,30.248,298.94,16.59,26.51,48.395,25.985,36.999,56.082,18.792,64.6,37.881,37.652,46.171,88.38,66.263,80.85,104.116,46.593,31.077,28.281,43.248,9.61,95.73,41.029,13.245,14.8
82.975,13.448,103.91,11.587,62.706,48.512,44.453,33.844,47.692,59.707,67.332,78.002,34.062,23.178,94.446,47.79,56.404,24.189,43.88,24.64,58.032,14.69,23.094,35.249,30.635,303.4,16.41,34.36,48.685,25.927,37.034,56.84,18.764,65.369,38.341,37.933,45.79,87.212,66.301,79.426,104.035,46.707,31.103,27.777,45.068,10.83,95.536,40.843,13.293,14.598
83.113,13.391,104.345,11.549,62.94,49.094,44.472,33.595,47.315,59.158,66.952,78.057,33.952,23.198,93.472,47.64,56.779,22.942,42.75,25.82,58.001,14.85,23.174,35.187,30.349,312.01,16.82,34.01,48.3,25.966,36.772,56.761,18.669,65.106,38.716,38.069,45.995,86.613,66.366,78.4,104.725,47.001,30.333,27.98,44.741,10.96,95.287,41.313,13.274,16.79
83.874,13.363,104.336,11.442,63.785,49.589,44.115,33.337,47.396,58.76,67.489,77.293,33.776,23.1,92.773,47.17,56.113,22.803,42.34,25.48,58.433,14.88,23.138,34.994,30.432,306.1,16.97,35.43,48.865,25.956,36.597,56.654,18.586,64.799,38.435,37.806,45.985,87.482,65.814,79.093,105.055,46.317,29.917,27.909,44.457,10.97,95.157,41.455,13.187,17.569
83.461,13.589,104.423,11.486,64.028,49.997,44.425,33.395,51.11,58.609,67.007,77.866,34.016,23.128,93.587,47.36,56.573,23.28,42.45,26.07,58.268,14.91,23.094,34.823,29.925,302.41,16.99,37.63,48.925,26.128,36.484,57.072,18.884,65.088,38.838,37.851,46.227,86.15,65.88,78.557,105.665,47.21,30.253,28.184,44.334,10.83,95.047,41.145,13.303,17.483
84.489,13.618,104.45,11.524,64.585,50.54,44.679,33.519,51.2,58.845,67.545,77.584,33.859,24.06,93.03,47.28,58.055,23.011,43.04,26.12,58.205,14.9,23.183,34.926,29.87,301.22,17.55,36.8,48.995,26.195,36.755,57.944,18.953,65.17,39.007,37.96,46.571,88.08,65.917,79.112,106.157,46.764,30.014,28.175,40.992,10.92,95.72,41.401,13.312,17.29
85.434,13.806,106.232,11.906,66.32,51.51,45.225,34.925,51.577,59.811,67.833,78.921,34.524,24.22,94.446,47.7,58.759,24.1,43.99,26.53,56.72,15.21,23.557,35.589,30.607,305.57,17.89,37.49,49.595,26.835,37.201,61.338,19.297,66.662,39.017,38.54,47.222,88.129,66.628,79.861,109.336,48.35,30.457,28.024,41.492,11.15,95.157,41.862,13.669,17.502
87.086,13.92,107.623,11.943,68.011,51.83,45.159,35.814,51.245,59.953,66.998,79.539,34.607,24.545,95.508,47.45,58.9,23.965,43.61,26.57,56.822,15.29,23.352,35.169,30.404,304.21,18.13,38.05,49.455,26.921,37.253,61.261,19.334,67.169,39.805,38.522,47.259,86.758,66.675,79.592,108.565,47.628,30.572,28.219,42.611,11.24,93.681,41.995,13.659,17.387
87.573,13.986,107.954,12.136,68.397,52.412,45.262,36.13,51.81,60.142,67.999,79.721,34.173,25.088,95.154,47.63,59.135,24.03,44.42,26.53,56.633,15.31,23.183,36.263,30.063,300.99,18.26,39.19,49.325,26.912,37.376,60.965,19.334,66.708,39.57,38.268,45.307,88.071,66.609,81.053,108.748,47.077,30.581,28.051,42.736,11.22,92.998,42.048,13.563,17.05
87.077,13.778,108.049,12.081,68.136,52.5,45.149,35.977,51.397,59.801,67.907,79.402,34.025,25.198,94.747,47.39,59.444,24.08,44.27,26.44,56.893,15.14,23.138,36.557,29.99,300.75,17.96,38.55,48.745,26.797,37.288,62.061,19.114,66.463,39.11,38.087,44.247,88.582,66.394,80.859,106.604,46.412,30.475,27.945,42.354,11.18,92.444,41.765,13.36,16.781
87.949,13.769,108.293,13.106,68.667,52.364,45.77,35.776,51.137,59.934,67.61,79.112,34.422,25.24,94.627,47.1,59.013,23.702,43.83,26.34,56.492,14.62,22.853,35.601,29.722,296.91,18.06,38.87,48.385,26.587,37.428,61.333,18.939,66.527,38.444,37.779,44.145,88.65,66.226,80.572,105.011,46.089,30.484,28.37,42.006,11.11,92.287,41.827,13.292,16.839
87.747,13.863,108.38,12.61,69.044,53.043,45.986,36.178,51.702,60.123,67.851,79.112,34.45,25.288,94.111,47.51,59.078,23.821,44.08,26.64,56.759,14.63,22.871,35.771,29.787,295.74,18.47,38.54,48.5,26.807,37.682,61.287,19.15,66.527,38.932,38.023,44.954,90.522,66.329,81.127,103.359,46.07,30.917,29.104,41.865,11.32,92.573,41.667,13.379,16.829
87.637,13.665,107.841,12.593,69.206,52.645,46.156,36.331,51.72,60.672,67.619,79.021,33.998,25.28,93.658,47.18,58.9,23.717,43.9,26.65,56.712,14.68,22.924,36.107,29.418,297.26,18.57,38.5,48.42,26.673,37.778,60.539,19.201,66.31,38.416,37.987,45.335,90.136,66.432,80.804,103.286,45.32,30.829,28.936,41.641,11.35,92.232,41.499,13.263,16.569
87.123,13.552,106.954,12.605,68.343,52.461,46.165,36.235,51.738,60.946,67.119,77.975,34.801,25.368,92.688,47.2,58.853,23.662,44.44,26.68,56.233,14.51,22.755,36.657,29.464,296.69,18.66,38.22,48.525,26.893,37.752,59.852,19.182,66.509,38.219,37.897,45.679,90.049,66.198,80.415,103.058,45.586,30.749,29.086,41.629,11.33,92.287,41.295,13.244,16.521
87.426,13.599,107.876,12.639,69.044,53.082,46.353,36.264,52.276,61.325,68.009,78.184,35.096,25.385,94.458,47.14,59.66,23.672,44.77,26.55,58.504,14.61,22.942,37.027,29.418,293.97,18.6,37.02,48.5,27.227,38.04,60.1,19.591,66.916,38.069,38.051,46.069,90.117,66.31,80.434,102.508,46.07,30.882,28.721,41.506,11.24,92.158,41.153,13.003,16.79
87.068,14.174,107.493,12.625,68.685,52.81,46.353,36.273,52.231,60.492,67.211,77.539,34.358,25.25,92.617,46.84,57.746,23.866,44.38,26.66,58.119,14.74,22.942,37.401,29.464,291.34,18.42,36.65,48.265,27.284,37.708,59.782,19.403,66.554,38.547,38.178,45.595,89.451,65.889,80.101,102.016,45.823,30.838,28.828,41.609,11.28,91.854,40.622,13.032,16.771
86.077,14.268,106.197,12.405,67.966,52.015,46.043,35.91,51.074,59.849,66.201,76.193,33.25,24.808,91.346,45.87,56.591,23.732,43.16,26.48,58.81,14.55,22.595,36.201,28.708,286.47,18.33,36.56,47.83,26.864,36.597,58.715,19.288,65.676,38.369,37.688,44.535,88.206,64.467,78.982,101.245,44.844,29.873,28.329,40.578,11,90.285,40.108,12.858,16.569
86.288,14.325,106.258,12.465,68.99,52.335,45.845,35.805,51.397,60.066,66.228,76.139,33.462,24.838,92.004,45.4,56.929,23.861,42.96,26.89,57.647,14.56,22.407,36.981,28.385,284.82,18.36,37.08,47.88,26.826,36.667,58.665,19.352,65.523,37.909,37.824,44.489,88.341,63.588,79.565,100.628,45.453,29.643,28.338,40.391,11.06,89.842,39.71,12.877,16.637
86.031,14.099,106.006,12.337,68.64,52.228,45.253,36.34,50.635,60.095,66.488,76.502,33.462,24.705,93.115,44.89,56.31,23.831,42.86,26.57,56.822,14.37,22.3,37.111,28.376,285.57,17.99,37.81,48,26.759,36.492,58.824,19.045,65.278,37.769,37.761,44.228,88.515,63.672,79.352,101.465,45.462,29.528,27.972,40.823,10.99,90.183,40.037,12.655,16.146
86.031,14.17,106.441,12.598,68.37,52.597,45.62,36.579,50.563,60.53,67.183,76.466,33.961,24.793,93.035,45.07,56.451,24.055,43.61,26.75,56.893,14.59,22.505,39.041,28.782,287.09,18.47,38.41,48.255,26.95,36.833,59.064,19.178,65.45,37.74,38.295,44.6,88.495,63.85,79.537,101.693,45.842,29.784,28.177,40.412,11.01,90.608,40.374,12.694,16.108
86.27,14.103,106.893,12.264,68.217,52.335,45.441,36.417,50.321,60.502,66.618,76.102,33.776,24.575,92.395,45.14,55.606,24.06,43.55,26.66,56.814,14.43,22.47,38.624,29.077,284.57,18.19,38.32,47.935,26.768,36.361,58.769,19.325,65.134,37.59,38.033,44.479,88.322,63.55,79.296,101.494,45.291,29.528,28.168,41.618,11.1,90.654,40.002,12.597,15.944
86.297,14.179,107.571,12.475,68.91,53.538,45.751,36.818,50.733,61.713,66.729,76.821,33.795,24.778,93.489,45.68,56.319,24.314,44.36,27.78,57.105,14.69,22.693,38.536,28.081,289.73,18.94,38.55,48.57,27.036,36.632,58.937,19.715,65.93,38.937,38.731,45.446,90.223,64.346,79.703,102.185,45.757,29.705,28.864,41.742,11.18,91.226,40.073,12.733,16.156
86.793,14.179,109.562,12.46,69.809,54.198,45.817,36.79,51.11,61.845,67.258,76.921,33.915,24.868,93.791,45.77,56.574,24.349,44.51,27.97,57.042,14.65,22.719,39.766,28.422,290.01,18.83,40.55,48.645,27.093,36.833,59.415,19.678,66.292,38.786,38.54,45.112,91.043,63.887,80.055,102.735,45.852,29.899,30.967,41.784,11.14,91.383,40.409,12.81,16.079
86.774,14.208,108.858,12.412,69.242,54.033,45.779,36.914,51.155,62.101,67.109,76.584,34.598,24.702,93.835,46.06,56.734,24.373,44.45,27.86,56.539,14.53,22.737,40.389,28.256,286.21,19.1,41.34,48.82,26.826,36.711,58.377,19.903,66.029,38.852,38.159,45.149,90.58,63.971,80.045,102.713,45.5,29.961,30.432,40.827,11.28,91.457,40.144,12.81,15.925
85.288,14.028,107.076,12.122,67.66,53.363,45.008,35.929,49.935,60.492,66.312,75.375,33.739,24.125,91.773,45.5,55.122,23.871,43.62,26.99,55.407,14.06,22.274,39.434,27.602,280.93,18.29,39.64,47.77,26.434,36.003,57.689,19.338,64.69,38.089,37.28,43.197,89.47,62.755,78.658,101.076,44.075,29.475,29.639,40.634,10.7,89.749,40.179,12.356,15.579
85.306,14.028,107.215,12.093,67.894,52.965,45.14,36.417,50.437,60.871,66.33,75.321,35.336,24.055,91.826,45.53,55.329,23.951,43.13,27.13,55.62,14.11,22.283,40.48,27.51,281.58,18.59,40.55,47.64,26.596,35.941,57.944,19.398,64.772,37.835,37.307,43.85,89.586,62.343,78.437,100.936,44.084,29.421,29.425,40.876,10.69,90.063,39.772,12.327,15.761
85.971,13.999,107.381,12.175,68.038,52.946,45.319,36.493,50.688,61.241,67.165,75.984,35.955,24.09,93.302,45.93,55.263,23.896,43.79,27.57,55.384,14.34,22.452,41.121,27.712,283.98,18.87,41.28,47.585,26.673,35.784,58.13,19.536,64.917,37.929,37.643,44.018,89.943,62.596,79.019,101.245,44.863,29.165,29.897,40.914,10.66,90.054,39.497,12.346,16.108
85.241,13.98,107.452,12.242,67.795,52.636,44.914,35.871,50.805,60.018,66.516,75.684,35.549,24.067,92.404,45.75,55.037,23.697,43.55,26.64,55.887,14.04,22.345,40.559,27.528,280.98,18.36,41.29,46.91,26.443,35.364,57.514,19.288,64.654,37.684,37.38,42.823,88.872,62.577,78.723,100.584,44.341,28.775,29.764,40.692,10.58,89.869,39.648,12.366,15.694
86.045,13.99,108.514,12.318,68.047,53.538,45.131,35.843,51.639,60.274,67.276,76.684,35.401,24.135,93.373,45.88,56.498,23.797,44.37,27.36,56.846,14.54,22.505,41.286,27.454,288.8,18.65,41.87,46.595,26.491,35.111,59.162,19.531,64.672,37.976,37.661,42.021,91.063,62.886,79.777,101.854,44.512,28.466,28.409,41.299,10.9,89.805,39.506,12.375,16.329
86.433,14.122,109.075,12.405,68.397,54.343,45.243,36.503,52.231,60.89,68.009,77.266,35.982,24.425,94.582,46.93,56.385,23.846,44.72,27.99,57.883,15.71,22.568,41.776,27.657,293.64,18.63,41.78,47.67,26.711,35.336,59.158,19.604,65.875,38.57,37.661,42.17,91.401,62.933,80.794,101.267,47.001,28.731,27.803,41.105,10.93,91.106,40.082,12.559,16.444
86.433,14.16,108.961,12.366,68.145,54.838,45.431,36.751,52.42,60.786,68.648,77.266,35.807,24.425,94.831,46.73,56.432,23.762,44.83,27.68,57.663,15.55,22.621,42.159,27.906,294.1,18.66,42.66,47.625,27.007,35.168,59.689,19.701,65.649,38.419,37.498,42.254,92.906,63.419,81.247,101.333,47.077,28.66,27.83,41.11,11.57,91.658,39.515,12.636,16.512
86.027,14.103,108.601,12.325,67.975,55.964,45.714,37.067,51.76,61.393,68.667,76.884,35.595,24.643,94.316,46.87,56.602,24.005,44.85,26.76,57.275,16.26,22.719,41.649,28.127,295.86,18.18,43.95,47.7,26.95,35.23,60.412,19.751,65.93,38.277,37.452,42.208,92.308,64.486,81.057,101.355,46.707,28.474,27.759,41.217,11.5,92.177,39.391,12.646,16.319
86.387,14.34,108.9,12.403,68.19,56.206,46.475,37.736,52.176,62.483,68.843,77.53,35.789,24.88,95.312,47.25,57.686,24.378,46.71,27.11,57.355,16.51,23.094,42.021,28.275,299.71,18.49,44.04,48.205,27.217,35.6,60.771,20.288,66.545,38.692,38.014,42.562,92.115,64.701,80.519,102.339,46.83,28.758,28.213,41.656,11.99,92.493,39.488,12.81,16.387
87.255,14.644,109.778,12.413,69.125,56.507,46.786,37.908,52.474,63.345,69.195,78.857,36.61,24.995,96.183,48.02,58.412,24.508,47.03,26.95,57.908,17.1,23.156,44.723,28.561,300.36,18.14,43.6,48.595,27.581,35.918,61.824,20.435,67.332,39.21,38.241,42.823,93.707,65.057,81.531,103.425,47.704,28.97,28.864,43.065,11.95,92.465,39.453,13.418,16.492
87.865,14.89,111.094,12.767,69.611,56.652,46.804,37.937,52.691,64.037,69.968,79.002,36.232,25.263,97.125,48.2,58.667,24.687,47.51,26.71,57.481,17.02,23.628,44.043,28.7,299.64,17.3,45.04,48.615,27.81,36.103,62.485,20.439,67.232,40.482,38.359,43.346,94.557,65.094,82.886,104.277,47.704,29.377,29.175,43.466,11.92,93.086,39.249,13.37,16.521
88.447,14.881,111.068,12.557,69.737,56.313,46.739,37.918,52.601,64.454,69.558,78.757,36.029,25.038,97.632,47.64,58.488,24.552,47.12,26.39,57.505,17,23.129,43.059,28.968,298.86,17.24,44.75,48.18,27.82,36.068,63.344,20.302,66.889,40.134,38.486,43.029,94.325,65.019,82.144,106.333,47.885,29.43,29.131,43.174,11.91,92.428,39.812,13.273,16.252
88.863,14.975,111.691,12.601,70.555,56.953,46.739,37.928,52.348,64.312,69.316,79.212,35.992,25.093,98.993,47.76,58.214,24.562,46.81,26.67,57.212,17.11,23.111,43.664,28.931,297.92,17.66,44.31,48.37,27.82,36.086,63.239,20.27,67.278,40.388,38.45,43.075,94.817,65.599,82.729,105.041,47.362,29.209,29.434,44.094,11.84,92.743,40.125,13.418,16.319
90.341,14.985,112.753,12.852,71.616,57.07,47.19,38.301,52.754,65.118,69.912,80.066,36.259,25.31,102.852,48.14,59.412,24.826,46.25,26.96,56.722,17.07,23.379,43.166,29.088,296.06,17.35,42.51,48.52,27.953,36.536,63.675,20.407,67.938,40.633,38.722,42.189,96.091,66.263,82.738,106.641,47.704,29.625,29.229,44.182,11.92,93.429,40.321,13.611,16.588
91.228,15.032,113.789,12.94,72.155,57.584,47.482,38.865,53.305,65.705,69.158,81.039,37.253,25.478,104.132,48.14,60.807,24.831,47.96,27.6,56.896,17.48,23.459,42.793,29.19,304.17,17,45.07,49.035,28.193,36.351,64.45,20.549,68.291,40.85,38.749,42.273,96.13,66.75,81.967,106.458,47.438,29.519,29.345,44.7,11.9,93.494,40.67,13.727,16.502
91.08,15.165,114.842,13.016,72.479,57.894,47.989,39.219,52.772,65.866,67.976,81.266,37.764,25.737,105.279,52.58,61.053,24.96,48.25,26.86,56.05,16.98,23.816,43.846,29.412,312.03,17.2,45.23,49.175,28.701,37.259,65.254,20.829,68.888,41.293,39.71,42.441,93.572,67.152,78.364,104.806,47.714,30.032,29.692,45.178,11.93,94.904,41.179,13.756,16.492
90.581,15.099,114.447,12.874,72.542,56.934,47.858,38.999,52.393,65.487,65.929,81.503,37.838,25.485,105.848,51.87,61.684,24.826,47.67,26.98,58.406,16.86,24.065,43.643,29.644,312.06,17.43,45.98,49.04,28.634,37.304,65.133,20.714,69.051,41.067,40.009,42.646,91.41,67.012,76.637,104.541,47.343,30.138,29.977,45.426,11.74,95.414,40.911,14.036,16.444
88.964,14.966,112.349,12.696,71.022,55.537,48.206,38.559,52.546,64.255,65.678,80.139,38.646,25.46,103.705,52.31,61.929,24.856,47.59,26.54,58.952,16.71,24.047,44.833,29.699,316.34,16.99,47.49,49.23,28.299,37.145,65.073,20.563,69.195,40.68,40.1,42.292,92.202,66.684,76.451,102.566,46.84,30.253,29.22,46.387,11.63,94.663,40.732,13.91,16.338
88.558,14.824,112.016,12.642,70.744,55.76,48.027,38.482,52.384,64.094,66.841,79.921,38.878,25.225,104.488,51.8,61.835,24.627,47.45,26.19,58.209,16.47,24.047,43.149,29.681,311.49,17.23,47.19,49.595,28.126,36.933,64.812,20.508,68.96,40.52,40.245,42.124,91.97,66.609,77.213,99.072,46.954,30.156,29.175,45.783,11.5,94.496,40.464,13.93,16.31
88.641,14.881,112.472,12.669,70.762,55.692,48.018,38.492,52.429,63.952,67.306,79.939,39.379,25.452,105.813,51.42,62.259,24.667,47.48,26.55,57.75,16.66,24.119,43.784,29.792,314.13,18.04,48.45,49.005,27.982,36.792,65.038,20.632,70.561,40.577,40.109,42.133,92.655,66.263,78.271,100.232,48.455,30.218,28.917,45.106,11.46,93.763,40.446,14.19,16.281
88.438,14.9,112.226,12.632,70.771,55.76,47.717,38.568,53.73,63.866,66.99,79.766,39.194,25.355,105.377,51.87,61.741,24.836,47.42,26.6,58.96,16.79,24.306,43.877,29.672,312.65,18.35,49.46,48.845,27.953,36.509,63.764,20.558,69.874,40.341,39.927,42.012,91.439,64.355,77.658,99.608,49.395,30.059,28.971,44.691,11.45,92.984,40.16,14.084,16.3
89.029,14.852,113.973,12.647,71.741,55.837,47.848,38.893,53.468,63.895,67.157,80.23,39.249,25.235,106.151,52.1,62.231,25.075,48.08,26.15,59.553,16.8,24.377,44.787,30.153,318.12,18.42,50.39,49.13,28.241,36.792,64.299,20.659,70.292,40.435,39.864,42.403,90.771,64.237,78.104,100.746,49.044,30.165,29.202,45.157,11.67,93.606,40.268,14.19,16.358
88.918,14.767,113.438,12.698,70.788,55.284,48.168,38.473,53.522,63.904,66.999,80.266,39.649,25.272,105.582,52.03,62.156,25.109,47.78,25.95,59.173,16.76,24.35,44.629,29.81,316.01,18.12,51.24,49.285,28.107,36.527,64.704,20.586,69.792,39.908,39.674,42.329,90.868,63.533,77.956,101.81,48.588,30.103,29.648,45.038,11.52,92.65,40.187,14.132,16.175
88.004,14.748,111.954,12.63,69.775,55.692,48.149,38.501,53.585,63.885,66.645,79.566,40.001,25.263,104.479,51.94,61.845,25.403,48.1,25.55,58.422,16.5,24.27,44.173,29.727,312.64,18.17,50.23,49.825,28.212,36.395,63.843,20.733,69.374,39.634,39.483,42.208,90.336,63.477,77.64,101.832,48.645,29.755,29.657,44.583,11.74,92.771,40.044,14.055,16.04
88.817,14.739,111.911,12.691,70.444,56.167,48.657,38.76,54.01,65.137,67.548,80.439,40.317,25.635,104.701,52.43,63.202,25.214,49.26,26.42,59.15,16.8,24.377,46.374,29.986,320.95,18.38,50.42,51.37,28.279,36.695,64.319,20.893,69.501,40.087,39.528,43.635,92.291,63.824,79.961,103.726,49.025,29.915,29.924,45.078,11.76,93.606,39.74,14.219,16.252
87.93,14.729,109.786,12.73,68.878,56.526,47.999,38.32,53.251,64.52,67.539,79.557,40.308,25.448,104.781,51.52,62.844,28.093,48.87,25.62,58.493,16.68,24.315,47.247,29.977,320.51,18.2,50.28,51.39,28.471,36.377,64.178,20.825,68.71,40.021,39.628,42.581,91.826,63.618,80.416,104.417,48.806,29.683,30.227,44.751,11.75,93.355,39.312,14.161,16.146
85.99,14.577,107.812,12.584,67.828,58.36,47.378,38.167,52.754,64.103,67.492,78.166,40.206,25.08,102.469,50.88,62.033,28.357,47.87,25.08,58.462,16.87,24.226,45.96,29.912,314.76,17.73,49.18,50.63,27.905,35.847,63.49,20.545,68.137,39.842,39.193,42.879,91.352,63.242,80.305,103.558,48.645,29.282,30.174,44.012,11.66,92.289,38.784,14.209,16.021
86.211,14.776,107.522,12.674,67.221,60.126,47.538,38.501,53.848,64.331,67.93,78.102,40.391,25.25,104.212,51.57,62.259,28.312,45.8,25.76,59.308,17.13,24.377,46.751,30.459,319.04,17.83,51.04,50.995,28.193,36.006,63.896,20.609,68.528,40.143,39.474,43.103,93.443,63.58,80.983,103.146,49.405,29.46,30.191,44.439,11.69,93.142,38.838,14.374,16.233
87.745,14.776,108.452,12.418,68.1,59.291,46.983,37.899,52.835,64.047,67.167,78.339,39.927,24.855,103.759,50.82,62.109,27.268,45.02,25.25,58.825,16.76,24.101,45.451,29.885,310.03,17.41,50.52,50.8,27.752,36.059,63.775,20.279,68.118,39.54,38.957,42.758,91.671,63.43,80.119,102.61,49.167,29.371,29.674,43.471,11.63,92.224,38.758,14.354,15.877
86.923,14.653,107.487,12.198,67.04,58.059,46.964,37.21,52.411,63.8,66.524,77.248,39.556,24.635,102.647,49.58,61.807,26.726,44.03,24.07,57.283,16.19,23.709,43.189,29.431,303.23,16.8,47.14,50.605,27.32,35.733,62.607,19.953,67.363,39.135,38.649,42.413,90.016,63.496,79.274,102.552,48.208,29.112,29.416,42.584,11.46,91.203,38.838,14.306,15.742
86.932,14.426,107.109,12.142,66.968,57.875,47.021,36.637,52.492,63.895,66.431,77.129,39.184,24.59,101.785,49.45,62.231,27.004,44.02,24.15,56.967,16.26,23.646,41.204,29.644,298.23,16.84,46.77,50.675,27.33,35.653,62.929,19.884,67.518,38.899,38.64,42.385,90.22,64.275,79.451,101.215,48.046,28.872,29.47,42.892,11.72,91.918,38.981,14.432,15.656
89.703,14.587,111.191,12.554,69.041,59.136,47.858,37.478,53.857,66.682,68.851,79.993,40.401,25.105,105.724,51.17,64.023,27.442,42.52,25.22,58.912,16.75,24.012,43.427,30.57,305.17,17.05,49.05,51.575,27.982,36.386,64.974,20.435,69.601,39.559,39.333,43.766,92.688,65.195,82.116,103.293,50.089,29.104,30.084,44.101,11.88,93.828,39.356,14.596,16.396
90.867,14.464,110.743,12.73,69.014,61.115,48.667,37.956,53.585,67.07,69.121,80.314,40.196,25.433,104.906,52.19,63.976,27.477,43.35,24.72,59.11,17,23.833,42.979,30.708,310.89,16.84,49.11,52.085,28.375,36.836,65.509,20.834,69.974,39.861,39.452,43.906,92.581,65.947,82.311,103.205,50.194,29.478,30.414,44.84,11.87,95.359,39.24,14.702,16.425
91.283,14.682,111.911,12.728,69.15,61.3,48.789,37.985,53.974,67.582,69.54,80.359,41.069,25.593,106.222,52.63,64.013,27.596,43.46,24.59,59.584,16.92,23.851,46.337,31.042,310.7,17.12,49.51,53.09,28.912,36.818,65.98,20.779,70.265,39.616,39.835,44.54,92.601,66.501,82.339,103.154,50.64,29.603,30.699,45.129,12.21,95.312,39.463,14.779,17.146
89.934,14.606,110.506,12.662,68.516,60.446,48.563,37.813,53.287,67.478,68.749,79.481,40.614,25.485,105.084,51.93,63.372,27.526,43.01,23.97,59.442,16.88,23.726,45.956,30.857,306.4,16.94,49.5,52.59,28.529,36.562,65.721,20.875,68.91,39.851,39.99,44.093,91.778,65.872,81.689,102.596,49.994,29.425,30.735,44.646,12.08,93.736,39.115,14.673,17.079
91.163,14.786,112.226,12.781,69.041,61.387,49.25,37.87,53.107,67.8,69.977,80.121,41.32,25.928,107.004,51.91,64.843,28.034,43.72,24.21,60.486,17.35,24.145,46.126,31.181,310.49,17.02,51.14,52.9,28.912,37.048,66.593,20.88,69.037,40.492,40.965,44.718,93.53,67.168,83.258,102.911,50.868,29.567,30.869,45.64,12.38,95.424,40.241,15.059,16.656
